"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.66687154367395e-30,0.691507821729899,0.554,0.322,1.42843604208772e-25,"14","LAMTOR1"
5.93547628263861e-30,0.395176047471424,0.947,0.881,1.81673058059003e-25,"14","ATP5F1E"
6.04605438562296e-30,0.530741514337154,0.297,0.131,1.85057632635147e-25,"14","FLII"
6.80879464460956e-30,0.491813762744723,0.389,0.188,2.08403586482209e-25,"14","PTRHD1"
9.8890151079718e-30,0.554760359064331,0.629,0.373,3.02682974424801e-25,"14","RHOG"
1.26428002155091e-29,0.690893429049672,0.312,0.143,3.86970828996304e-25,"14","MIR4435-2HG"
1.85615178679216e-29,0.725821002039239,0.623,0.411,5.68130938901346e-25,"14","TSPO"
2.73273909123177e-29,0.523456128017152,0.28,0.121,8.36436781044221e-25,"14","NUDT1"
4.34105200529968e-29,0.696819331697214,0.505,0.278,1.32870919778213e-24,"14","JMJD1C"
1.32364278394461e-28,0.656138146344383,0.286,0.127,4.05140583309765e-24,"14","MEF2A"
2.65726344259048e-28,0.473586729588009,0.451,0.23,8.13335194508094e-24,"14","UBE2A"
2.92851420154271e-28,0.660040347078253,0.395,0.201,8.96359626808192e-24,"14","SRA1"
5.83739319164832e-28,0.548049127634348,0.267,0.115,1.78670930809972e-23,"14","RIN3"
1.003816052388e-27,0.432425123200551,0.591,0.349,3.0724801731492e-23,"14","GLIPR1"
2.05671031639553e-27,0.466244769130155,0.51,0.273,6.29517893642344e-23,"14","SUPT4H1"
2.17035928135653e-27,0.908716818829564,0.258,0.115,6.64303568837607e-23,"14","RUNX1"
2.42478274622104e-27,0.529990208427033,0.566,0.317,7.42177502963336e-23,"14","ENY2"
2.68175341845526e-27,0.421074228429129,0.542,0.319,8.20831086320787e-23,"14","GADD45B"
3.10447266678247e-27,0.484248641516039,0.513,0.276,9.50216993848778e-23,"14","IL10RA"
4.32226486907473e-27,0.480876972478411,0.296,0.135,1.32295883112639e-22,"14","STARD3NL"
4.64469885652409e-27,0.578809697079295,0.252,0.109,1.42164942600489e-22,"14","JOSD1"
1.04426294646276e-26,0.551736364108171,0.315,0.147,3.1962800265332e-22,"14","NAAA"
1.20687190961387e-26,0.702985732987573,0.29,0.133,3.69399354094614e-22,"14","MOB3A"
1.30513335193614e-26,0.754963886636091,0.265,0.119,3.99475216360612e-22,"14","ADPGK"
2.0995846909827e-26,0.404840941492721,0.277,0.124,6.42640882215986e-22,"14","SMIM14"
2.26794816181392e-26,0.497218504457729,0.741,0.506,6.94173573368006e-22,"14","LRRFIP1"
3.17843598779284e-26,0.553539132020791,0.398,0.202,9.72855687143632e-22,"14","DNAJC4"
3.46118972214465e-26,0.321336650550479,0.713,0.498,1.05940095015404e-21,"14","ANXA1"
4.189921774272e-26,0.41811807830052,0.286,0.131,1.28245125666917e-21,"14","BZW2"
4.57117435371856e-26,0.720708469074504,0.482,0.274,1.39914504618618e-21,"14","EIF4A3"
5.02342001799469e-26,0.784178390537157,0.311,0.152,1.53756839910782e-21,"14","LRRFIP2"
5.21419422943272e-26,0.44617382000214,0.334,0.16,1.59596056974477e-21,"14","FAM50A"
6.18083408563382e-26,0.643407903469995,0.272,0.123,1.8918296969308e-21,"14","DNAJB12"
6.70027375150305e-26,0.548112843631644,0.275,0.125,2.05081978986005e-21,"14","DUSP23"
7.13139269939561e-26,0.42961387496203,0.586,0.339,2.18277667743101e-21,"14","TOP1"
7.27372182336088e-26,0.548364405690731,0.801,0.605,2.2263407756943e-21,"14","ALDOA"
1.06129573553954e-25,0.677084430242121,0.274,0.126,3.24841398733942e-21,"14","ST8SIA4"
1.21765142526449e-25,0.541708937100971,0.613,0.375,3.72698748244956e-21,"14","MTPN"
2.01111232801939e-25,0.482697288807068,0.389,0.197,6.15561261360175e-21,"14","SNF8"
3.34883677094176e-25,0.273837703191877,0.963,0.931,1.02501195884985e-20,"14","PFN1"
3.58422379553572e-25,0.646458247327741,0.262,0.12,1.09705921933757e-20,"14","LAMTOR3"
4.22319693765352e-25,0.690342120117555,0.43,0.24,1.29263611867699e-20,"14","NCF1"
6.04306518119681e-25,0.599668680978329,0.551,0.329,1.84966139066072e-20,"14","CARD16"
8.79289444646901e-25,0.698505149219882,0.295,0.142,2.69132913217524e-20,"14","LAMP2"
8.99917659955473e-25,0.461337096319388,0.52,0.289,2.75446797359171e-20,"14","C1orf43"
1.09912067356194e-24,0.509714530987852,0.468,0.26,3.3641885576384e-20,"14","TM9SF2"
1.20858365623191e-24,0.435639512338883,0.86,0.631,3.69923285499462e-20,"14","LAPTM5"
1.21204000644119e-24,0.568279399186187,0.278,0.13,3.7098120517152e-20,"14","DHRS4"
1.25824257027905e-24,0.587874543808224,0.747,0.573,3.85122885911012e-20,"14","PSME2"
1.54193817886302e-24,0.714525392983596,0.275,0.129,4.71956437786393e-20,"14","IL10RB"
1.93010518145968e-24,0.529412639377133,0.359,0.183,5.90766593941179e-20,"14","SPPL2A"
2.06850258415398e-24,0.488510448835121,0.524,0.301,6.3312727095785e-20,"14","VDAC1"
2.09592368765776e-24,0.427223585539171,0.501,0.283,6.41520322318288e-20,"14","CHD1"
2.55158253238058e-24,0.573877276969805,0.323,0.159,7.80988381511047e-20,"14","RAB5A"
3.73813132294971e-24,0.667268865815364,0.262,0.122,1.14416723532845e-19,"14","MIDN"
4.11700819999771e-24,0.830818064183771,0.411,0.231,1.2601338698553e-19,"14","TNIP1"
4.9147191587909e-24,1.90707793728773,0.376,0.234,1.50429724012272e-19,"14","CCL4"
6.72099354874537e-24,0.423150394235325,0.392,0.203,2.05716170539998e-19,"14","LYPLA1"
7.68999330370315e-24,0.830317639322369,0.268,0.13,2.35375315039746e-19,"14","PDXK"
1.24673433732813e-23,0.520612228428718,0.371,0.191,3.81600445969394e-19,"14","SHOC2"
1.42343280853563e-23,0.643963012428067,0.275,0.13,4.35684314036586e-19,"14","LDLRAD4"
1.63756045574509e-23,0.451456817664023,0.479,0.284,5.01224504294456e-19,"14","LMNA"
4.4824844404565e-23,0.427674577487647,0.42,0.232,1.37199883753493e-18,"14","MAT2A"
4.81588889702213e-23,0.459882508705309,0.723,0.497,1.47404727360053e-18,"14","ATP5MF"
4.90024726275686e-23,0.630506489129699,0.383,0.204,1.49986768218462e-18,"14","FYTTD1"
5.51358017694255e-23,0.7081992065689,0.364,0.191,1.68759662055858e-18,"14","VMP1"
6.18306099576879e-23,0.385421024190832,0.539,0.33,1.89251130958491e-18,"14","HSPH1"
6.50715629071334e-23,0.48237263080305,0.502,0.289,1.99171039746154e-18,"14","ATP1A1"
6.81235557742637e-23,0.515801925954405,0.38,0.2,2.08512579513866e-18,"14","SUMO3"
8.91244291773243e-23,0.597440349908303,0.253,0.119,2.72792052825954e-18,"14","ZFP91"
9.84262962002186e-23,0.551785044614938,0.321,0.162,3.01263207409629e-18,"14","HEXA"
1.0106438435251e-22,0.417295440150457,0.376,0.194,3.09337867626164e-18,"14","TIMM13"
1.20742697643439e-22,0.441294494726127,0.452,0.253,3.69569248947037e-18,"14","ATF4"
1.54399185268783e-22,0.438593150908453,0.443,0.242,4.72585026270691e-18,"14","AFF4"
1.55420353344543e-22,0.417748480459103,0.454,0.248,4.75710617516976e-18,"14","EIF6"
1.71465470491463e-22,0.551253479321306,0.293,0.145,5.24821512080269e-18,"14","IPO7"
1.7843163105192e-22,0.314847583566491,0.467,0.257,5.46143536323716e-18,"14","TAOK3"
1.89289291898586e-22,0.557923186749883,0.277,0.134,5.79376664643192e-18,"14","TM9SF3"
2.07081603446878e-22,0.376186841413707,0.364,0.188,6.33835371830204e-18,"14","CCDC47"
2.08363523221352e-22,0.417249365041454,0.511,0.289,6.37759071875913e-18,"14","COX17"
3.46194083658338e-22,0.570368253057245,0.695,0.54,1.05963085126144e-17,"14","TUBA1B"
3.48346097264991e-22,0.465031219472438,0.37,0.192,1.06621773450868e-17,"14","EIF4E2"
4.19845453145988e-22,0.488567466987154,0.392,0.209,1.28506296298924e-17,"14","COPA"
4.7950714740265e-22,0.608348722903587,0.434,0.241,1.46767547677003e-17,"14","LPXN"
5.34816772572364e-22,0.490273999183995,0.311,0.156,1.63696717748949e-17,"14","ATP6V1E1"
5.58486986968007e-22,0.465842934401056,0.395,0.211,1.70941696971168e-17,"14","ADIPOR1"
5.60605514350872e-22,0.561888047372033,0.29,0.143,1.71590135832515e-17,"14","LYSMD2"
6.18114778637615e-22,0.765038259138194,0.348,0.185,1.89192571445401e-17,"14","PHF20L1"
6.30123602374855e-22,0.390955055260545,0.585,0.347,1.92868232214896e-17,"14","CSNK1A1"
7.17937549609383e-22,0.544064412985092,0.505,0.293,2.1974632518444e-17,"14","ELOC"
7.23277221815287e-22,0.468123296324832,0.421,0.232,2.21380692053223e-17,"14","C4orf48"
7.27273587245572e-22,0.530282090135206,0.324,0.165,2.22603899584125e-17,"14","DCP2"
8.4786256806414e-22,0.56581740520199,0.362,0.199,2.59513774833072e-17,"14","TIPARP"
8.78952950919502e-22,0.427206076925891,0.495,0.284,2.69029919217441e-17,"14","POLR2E"
8.84165273146714e-22,0.487260297382899,0.308,0.153,2.70625306804746e-17,"14","DOCK2"
1.08450683669035e-21,0.399691071245148,0.297,0.15,3.31945852574182e-17,"14","PLEC"
1.09072115610498e-21,0.288174634724785,0.901,0.764,3.33847931460612e-17,"14","ARPC2"
1.11252189642122e-21,0.470688250089481,0.325,0.166,3.40520702056608e-17,"14","CAMTA1"
1.80252917652069e-21,0.390841054982906,0.253,0.119,5.51718130349453e-17,"14","PDLIM5"
2.00001551097638e-21,0.398040492422724,0.492,0.277,6.12164747599651e-17,"14","UQCRC1"
2.39697601413153e-21,0.57171975628742,0.259,0.124,7.3366641840538e-17,"14","TSEN34"
2.52302806330269e-21,0.512720804709015,0.773,0.551,7.72248429615687e-17,"14","HNRNPC"
3.43638949268559e-21,0.353457396913353,0.624,0.39,1.05181009592121e-16,"14","WSB1"
3.75942543551611e-21,0.60039274731283,0.312,0.163,1.15068493730277e-16,"14","EPSTI1"
3.88834064788908e-21,0.298370140271696,0.389,0.206,1.19014330550589e-16,"14","CYB5R3"
4.44411258177079e-21,0.517865661545146,0.636,0.416,1.3602539790284e-16,"14","BST2"
4.68189153560827e-21,0.38214337601782,0.309,0.155,1.43303336121898e-16,"14","TRIM38"
5.00115305049436e-21,0.405214709485615,0.299,0.149,1.53075292569531e-16,"14","VPS26A"
6.01550365022231e-21,1.15650311329393,0.258,0.131,1.84122535726005e-16,"14","MX1"
6.55957381579489e-21,0.376675462587668,0.25,0.118,2.0077543535385e-16,"14","ANXA4"
7.46779893565849e-21,0.428394908771494,0.318,0.161,2.28574389822635e-16,"14","MTCH2"
9.31865030561569e-21,0.303758453455618,0.439,0.239,2.85225248554285e-16,"14","STMP1"
1.16128787667613e-20,0.520717202365911,0.468,0.274,3.5544699329303e-16,"14","SSR1"
1.17734303158968e-20,0.369359493975635,0.848,0.716,3.60361155108968e-16,"14","CLIC1"
1.19945705035824e-20,0.509402219938125,0.599,0.381,3.6712981397365e-16,"14","GABARAPL2"
1.25366432697106e-20,0.400787753837647,0.779,0.581,3.83721577199302e-16,"14","COX8A"
1.26295535342817e-20,0.383009619729967,0.726,0.508,3.86565374577294e-16,"14","CAP1"
1.28285890713089e-20,0.385176826184184,0.443,0.248,3.92657454294623e-16,"14","PSMA4"
1.49014452500919e-20,0.27980296988415,0.252,0.119,4.56103436214814e-16,"14","LPGAT1"
3.02763790390989e-20,0.415474665814038,0.356,0.189,9.26699409628739e-16,"14","CDV3"
3.22490775328546e-20,0.347581314021497,0.85,0.655,9.87079765125614e-16,"14","SERP1"
3.85840326284831e-20,0.347214625433292,0.368,0.197,1.18098007069261e-15,"14","MAPRE1"
3.87225758974541e-20,0.433983537151145,0.303,0.155,1.18522060306927e-15,"14","TIMM17A"
4.48299396613033e-20,0.436362060757534,0.688,0.46,1.37215479315317e-15,"14","AKAP13"
4.64167411421679e-20,0.381586106014239,0.39,0.213,1.42072361287947e-15,"14","GNAI3"
5.7307265307475e-20,0.439309601180914,0.328,0.172,1.7540607765312e-15,"14","CHMP2B"
7.3204595203836e-20,0.445653966067449,0.392,0.214,2.24064624999901e-15,"14","TMEM165"
8.06075096848012e-20,0.488142331782044,0.498,0.296,2.4672346564324e-15,"14","ATP6AP2"
8.90826710358368e-20,1.09157294582188,0.274,0.145,2.72664239506489e-15,"14","GBP1"
9.82138080039679e-20,0.406900050536419,0.418,0.234,3.00612823538545e-15,"14","NDUFB5"
1.06418840342132e-19,0.410543719084641,0.616,0.393,3.25726786519198e-15,"14","PCBP1"
1.66262938413523e-19,0.302400013201328,0.554,0.328,5.08897601896111e-15,"14","PRKAR1A"
1.79103179880261e-19,0.528351613846953,0.613,0.408,5.48199012977502e-15,"14","CTSC"
1.89081763928152e-19,0.509225597662147,0.353,0.195,5.78741463031286e-15,"14","DDX3Y"
2.3900754734088e-19,0.388196297634738,0.306,0.157,7.31554300900965e-15,"14","RFTN1"
2.55311595849441e-19,0.332046484986942,0.33,0.171,7.81457732575968e-15,"14","SNAP23"
2.6206523834624e-19,0.388419273785946,0.427,0.239,8.02129281530173e-15,"14","RTF2"
2.65971738219659e-19,0.289384450733392,0.909,0.896,8.14086296342731e-15,"14","PPIA"
2.76419891940524e-19,0.49689565557633,0.346,0.189,8.46066005251557e-15,"14","IFNAR1"
3.14104934400734e-19,0.406930802130076,0.638,0.416,9.61412383213768e-15,"14","SH3BGRL"
3.20714052521799e-19,0.487625296707188,0.507,0.302,9.81641571958722e-15,"14","OSBPL8"
3.57701341568019e-19,0.350365135905763,0.346,0.185,1.09485226627139e-14,"14","TIMM8B"
3.86170114142864e-19,0.397439430128811,0.454,0.258,1.18198948536848e-14,"14","DYNLT1"
4.56104340147119e-19,0.441357447296669,0.267,0.134,1.3960441643223e-14,"14","ATP6V1D"
4.80219151227675e-19,0.442302651885251,0.632,0.412,1.46985477807767e-14,"14","ARF5"
5.08172272027725e-19,0.581171188733545,0.292,0.154,1.55541369022246e-14,"14","PARP14"
5.53971649779521e-19,0.343224294414061,0.399,0.221,1.69559642564516e-14,"14","BAG1"
6.1569617403104e-19,0.332531161807426,0.766,0.579,1.88452284947421e-14,"14","SQSTM1"
9.91487846010453e-19,0.535170990535214,0.451,0.269,3.0347459990688e-14,"14","DNAJC3"
1.0295029353571e-18,0.433776943084424,0.611,0.395,3.151102584541e-14,"14","SEC11A"
1.14699566310309e-18,0.307251816638768,0.258,0.127,3.51072432562594e-14,"14","GLRX3"
1.1531770818565e-18,0.51664557309651,0.258,0.131,3.52964441214638e-14,"14","NDEL1"
1.33756415310568e-18,0.354328753687941,0.305,0.16,4.09401635982588e-14,"14","BRD4"
1.43661260906329e-18,0.649446160308837,0.367,0.209,4.39718387382091e-14,"14","TANK"
1.50015117403644e-18,0.48958853970801,0.252,0.126,4.59166271349072e-14,"14","ATG101"
1.51009065740672e-18,0.553699689509714,0.296,0.157,4.62208548419049e-14,"14","SQOR"
1.60646502338516e-18,0.47368243966591,0.252,0.126,4.9170681435773e-14,"14","DPH3"
1.72941383079207e-18,0.595383241911862,0.485,0.305,5.29338985328836e-14,"14","ARL4C"
2.09993932965996e-18,0.328707230522138,0.297,0.154,6.4274943002232e-14,"14","TUBGCP2"
2.45272029101255e-18,0.332135498424202,0.947,0.867,7.50728626673121e-14,"14","SH3BGRL3"
3.09720340563873e-18,0.592650570378572,0.348,0.195,9.47992018397902e-14,"14","HIGD1A"
3.30016341639242e-18,0.3353296937141,0.479,0.28,1.01011401848939e-13,"14","OS9"
4.37856589379439e-18,0.377066715490738,0.533,0.322,1.34019144877259e-13,"14","DNAJC15"
4.467586374411e-18,0.383328394768215,0.417,0.241,1.36743883747972e-13,"14","PABPC4"
4.52030133060241e-18,0.315794120939519,0.651,0.419,1.38357383127079e-13,"14","PAK2"
4.8593972059972e-18,0.716620154740943,0.577,0.411,1.48736429681162e-13,"14","TNFAIP3"
5.18225508968644e-18,0.324776315796043,0.406,0.231,1.58618463785122e-13,"14","CLINT1"
6.54536524241604e-18,0.866763286206313,0.381,0.223,2.0034053933987e-13,"14","IVNS1ABP"
6.90789199980105e-18,0.300341161873991,0.314,0.167,2.11436758329911e-13,"14","PBRM1"
8.90657500723183e-18,0.40873239807505,0.585,0.371,2.72612447821352e-13,"14","VAPA"
9.05099445080953e-18,0.472629603567601,0.264,0.136,2.77032838150378e-13,"14","ZNFX1"
1.11710846280777e-17,0.281800170932476,0.401,0.226,3.41924558296204e-13,"14","MVP"
1.12381813785809e-17,0.508900228024084,0.368,0.207,3.43978255635603e-13,"14","SH3BP5"
1.43288822827563e-17,0.471751642752014,0.421,0.25,4.38578428910604e-13,"14","DNTTIP2"
1.5680497203206e-17,0.392601031629318,0.293,0.154,4.79948658395728e-13,"14","HACD4"
1.58319929480938e-17,0.328240724913026,0.496,0.296,4.84585640155254e-13,"14","KIF5B"
2.73279312440087e-17,0.278691349800262,0.454,0.269,8.36453319516617e-13,"14","DYNC1H1"
3.26853130001156e-17,0.326741389808335,0.745,0.554,1.00043206030754e-12,"14","PGK1"
3.28321300947302e-17,0.457933625309408,0.461,0.288,1.0049258379395e-12,"14","VSIR"
3.82140165650792e-17,0.463358817517521,0.258,0.133,1.16965461902395e-12,"14","LEPROT"
3.96655754904102e-17,0.529565357352373,0.28,0.149,1.21408393461048e-12,"14","NUP58"
4.21138696056905e-17,0.281034017059372,0.346,0.19,1.28902132089097e-12,"14","HNRNPH2"
4.62571304380204e-17,0.434721709184055,0.589,0.382,1.41583824844693e-12,"14","ZNF706"
5.39785004093396e-17,0.282924707776151,0.327,0.177,1.65217394052907e-12,"14","HADHB"
5.41564918804563e-17,0.35653823530389,0.732,0.542,1.65762190347701e-12,"14","ACTR3"
5.52025093334465e-17,0.416134473950103,0.66,0.441,1.68963840567813e-12,"14","BZW1"
6.95102465284098e-17,0.396530507769443,0.283,0.151,2.12756962574157e-12,"14","KPNA4"
8.1166612625682e-17,0.395284060469721,0.789,0.594,2.48434767924687e-12,"14","UBE2D3"
9.55126145502469e-17,0.428294188273516,0.449,0.269,2.92345010615396e-12,"14","RANBP2"
9.99182180833472e-17,0.497847468753787,0.464,0.293,3.05829681909509e-12,"14","SLC3A2"
1.03637730016495e-16,0.385947491659883,0.32,0.176,3.17214364034488e-12,"14","DNM2"
1.10392601585237e-16,0.29982595819885,0.436,0.256,3.37889674932092e-12,"14","HNRNPH1"
1.15392695917726e-16,0.367210240085775,0.769,0.553,3.53193963664977e-12,"14","HCLS1"
1.28293300076961e-16,0.429332423572083,0.373,0.226,3.92680132875563e-12,"14","ZNF331"
1.57950168673024e-16,0.293886309569846,0.401,0.23,4.83453876274393e-12,"14","PSENEN"
1.96819954598938e-16,0.365633771631092,0.561,0.371,6.0242651703643e-12,"14","CKLF"
2.06643554119894e-16,0.540241462750171,0.751,0.675,6.3249459045017e-12,"14","LSP1"
2.31829651235947e-16,0.26250669080602,0.308,0.166,7.09584196502986e-12,"14","SUPT6H"
2.36607211888227e-16,0.485870710060678,0.296,0.163,7.24207354147486e-12,"14","RAB24"
2.37441845228604e-16,0.278680734560193,0.351,0.195,7.26761999875711e-12,"14","SHKBP1"
2.76695597172888e-16,0.450076448050497,0.365,0.212,8.46909883826776e-12,"14","ANKRD11"
3.60202156820275e-16,0.29989223537551,0.306,0.167,1.1025067615955e-11,"14","PFKL"
6.22762885140491e-16,0.708775522321482,0.274,0.155,1.90615263883802e-11,"14","PELI1"
6.26126595180627e-16,0.275261761236472,0.343,0.189,1.91644828252886e-11,"14","HPS1"
6.61054625544329e-16,0.962962470935963,0.295,0.171,2.02335599786608e-11,"14","PLD3"
8.05697651355214e-16,0.259297097003813,0.292,0.157,2.46607937126804e-11,"14","SCNM1"
8.65606102796939e-16,0.362890294761944,0.331,0.187,2.64944715944087e-11,"14","ZNF106"
9.8952211167098e-16,0.313039692933737,0.649,0.425,3.02872927940254e-11,"14","IQGAP1"
1.09664771184011e-15,0.296453658909574,0.437,0.26,3.35661931640022e-11,"14","MLEC"
1.11219284132212e-15,0.320245934352216,0.412,0.243,3.40419984871875e-11,"14","PTPN2"
1.18039731184059e-15,0.306498425058263,0.523,0.319,3.61296009208167e-11,"14","UBE2L3"
1.34296977455203e-15,0.254174560122624,0.389,0.226,4.11056188594886e-11,"14","TXNDC17"
1.53811965909264e-15,0.471784229534381,0.317,0.183,4.70787665255076e-11,"14","ERN1"
1.83355314901968e-15,0.347836385531713,0.283,0.156,5.61213947851942e-11,"14","GABARAPL1"
1.92405762915398e-15,0.316004065529772,0.433,0.259,5.8891555913145e-11,"14","PPP1R10"
1.95702504129593e-15,0.359990637743519,0.495,0.308,5.99006224639859e-11,"14","RNF181"
2.50428369909511e-15,0.562767750029819,0.283,0.156,7.66511154619032e-11,"14","NIBAN1"
2.52031352211216e-15,0.279276782254095,0.415,0.245,7.7141756284809e-11,"14","NRDC"
2.61043099049545e-15,0.352620554872642,0.317,0.177,7.99000717570846e-11,"14","AP3B1"
2.97027321081137e-15,0.297466434679626,0.527,0.328,9.09141224365145e-11,"14","PPP4C"
3.55398157180634e-15,0.318497960674018,0.342,0.194,1.08780267949848e-10,"14","PSMB7"
3.63455750247372e-15,0.325610223973381,0.345,0.199,1.11246536035716e-10,"14","RTN3"
4.03902006904954e-15,0.331968971919098,0.343,0.196,1.23626326273468e-10,"14","ESD"
4.18289102801362e-15,0.317415828909333,0.353,0.205,1.28029928585441e-10,"14","STIP1"
6.76505248350899e-15,0.328516405599917,0.792,0.602,2.07064726415243e-10,"14","CDC42"
8.26366153387025e-15,0.394967057281568,0.259,0.141,2.52934152228701e-10,"14","UBA1"
1.09165698033706e-14,0.334129348119452,0.361,0.213,3.34134368541568e-10,"14","LTA4H"
1.22400590182031e-14,0.342318845761482,0.542,0.349,3.74643726429161e-10,"14","OSTC"
1.22556517341736e-14,0.334711305553014,0.267,0.144,3.75120988279585e-10,"14","TIMM10"
1.46480024329488e-14,0.493129205564076,0.349,0.206,4.48346058467698e-10,"14","EIF4E"
1.50716514568061e-14,0.264606092387286,0.445,0.268,4.61313107789922e-10,"14","CHMP2A"
1.86627325038979e-14,0.264049129302973,0.355,0.206,5.71228916479307e-10,"14","CAPRIN1"
1.90453122833321e-14,0.366914464129862,0.598,0.403,5.8293891836823e-10,"14","CD55"
2.51147787900938e-14,0.411321961688661,0.292,0.168,7.68713149207192e-10,"14","ARL4A"
4.28558168919992e-14,0.331547977538351,0.779,0.601,1.31173084343031e-09,"14","PSMA7"
4.70086855905068e-14,0.25994532815649,0.368,0.217,1.43884184855423e-09,"14","NORAD"
4.81877415242883e-14,0.463904202800176,0.346,0.203,1.47493039257542e-09,"14","RAB8B"
6.51077900910868e-14,0.369085115981457,0.462,0.293,1.99281923910799e-09,"14","SELENOS"
7.83820044234014e-14,0.265904427703542,0.406,0.244,2.39911639139147e-09,"14","PFDN2"
1.35462484538143e-13,0.303073157903846,0.274,0.155,4.14623572674349e-09,"14","SNHG15"
1.66357588657903e-13,0.261341566330138,0.252,0.137,5.0918730736411e-09,"14","DRAM2"
1.86020103035668e-13,0.260157696496227,0.308,0.176,5.69370331371572e-09,"14","SDHB"
2.12311526353697e-13,0.250739751541393,0.667,0.457,6.49843119863394e-09,"14","COX7B"
2.20927065256346e-13,0.252418054942402,0.258,0.142,6.76213561336625e-09,"14","NDUFS4"
2.4674229894727e-13,0.34837054945545,0.376,0.226,7.55228828617805e-09,"14","RASSF5"
2.9214699308498e-13,0.385958057184656,0.364,0.221,8.94203516434506e-09,"14","DNAJC7"
3.16140106214555e-13,0.446199321806658,0.278,0.16,9.67641637101511e-09,"14","GLS"
4.14281788103682e-13,0.285192342419876,0.563,0.369,1.26803369702775e-08,"14","ATP5F1C"
4.42553321520717e-13,0.255505970026768,0.508,0.318,1.35456720651061e-08,"14","LAMTOR5"
7.39976652364622e-13,0.289814882587274,0.281,0.16,2.26492053755763e-08,"14","DPYD"
7.76015647545439e-13,0.289525994676464,0.713,0.534,2.37522869400708e-08,"14","LDHA"
9.7526893485041e-13,0.322901117599126,0.601,0.408,2.98510315579014e-08,"14","PSMA2"
9.88792543677362e-13,0.485162357732221,0.337,0.207,3.02649621768767e-08,"14","CTSA"
1.18302425503305e-12,1.12218803258054,0.527,0.379,3.62100063980515e-08,"14","CTSD"
1.79638899672174e-12,0.475092211817958,0.546,0.372,5.49838744116589e-08,"14","FLNA"
1.9372151238724e-12,0.293492899552611,0.286,0.166,5.92942805114864e-08,"14","UBL7"
2.08822010735511e-12,0.431132215452462,0.287,0.169,6.39162410459253e-08,"14","CHMP5"
2.40392660944483e-12,0.55548753302001,0.672,0.505,7.35793856618872e-08,"14","PRDX1"
2.64299627271681e-12,0.365493857051509,0.766,0.6,8.0896829915316e-08,"14","ATP6V0E1"
5.99714134491274e-12,0.283888695145507,0.635,0.428,1.83560502285089e-07,"14","SEM1"
6.55686687520263e-12,0.444190079599258,0.649,0.466,2.00692581316202e-07,"14","SEC61G"
8.11869308510684e-12,0.323317321000086,0.67,0.498,2.4849695794895e-07,"14","BRK1"
1.14890220018054e-11,0.359140227309111,0.275,0.166,3.5165598543126e-07,"14","ELL2"
1.59084589611257e-11,0.333345071769518,0.644,0.472,4.86926111882136e-07,"14","NAP1L1"
1.79322760329075e-11,0.269200374364733,0.373,0.229,5.48871104815233e-07,"14","PSMB4"
2.31246441569157e-11,0.347043035497474,0.292,0.176,7.07799108354876e-07,"14","IFI35"
3.82667636807976e-11,0.321807888235723,0.714,0.54,1.17126910274185e-06,"14","EIF4G2"
4.39505165786986e-11,0.264890632776394,0.27,0.16,1.34523741144081e-06,"14","SAR1A"
5.20858447772616e-11,0.267173323899478,0.274,0.164,1.59424353694242e-06,"14","ORMDL2"
6.91638859908062e-11,0.289365266422393,0.779,0.643,2.1169682224066e-06,"14","SLC25A3"
1.82954741581059e-10,0.606218302811578,0.252,0.152,5.59987873031306e-06,"14","NBN"
2.15416322604106e-10,0.296560359107245,0.451,0.295,6.59346280226649e-06,"14","MRPL52"
2.35867881521248e-10,0.603915625552907,0.467,0.323,7.21944411760235e-06,"14","TNFAIP8"
2.56551705314742e-10,0.271073015540076,0.267,0.161,7.85253459627362e-06,"14","OSER1"
2.67204893350688e-10,0.272602007513358,0.364,0.232,8.17860737567787e-06,"14","TMED5"
3.18429920131409e-10,0.259349257760887,0.648,0.459,9.74650299538217e-06,"14","SRRM2"
3.62313395509801e-10,0.263220057419253,0.809,0.712,1.1089688409764e-05,"14","CALM2"
8.30807592634423e-10,0.408442144457388,0.465,0.32,2.54293587953544e-05,"14","EIF1B"
8.66046340260504e-10,0.617378733795697,0.448,0.321,2.65079463826935e-05,"14","SLC2A3"
9.71667895947234e-10,0.342785279551525,0.27,0.167,2.97408109591529e-05,"14","PSMD1"
1.10906736674634e-09,0.368464417568498,0.669,0.518,3.3946333961372e-05,"14","PARK7"
1.43249132754525e-09,0.267351885117987,0.697,0.555,4.3845694553505e-05,"14","ATP5MC3"
2.21339629072009e-09,0.333366996173106,0.773,0.62,6.77476336663605e-05,"14","ATP6V1G1"
2.34060297524369e-09,0.371751905417219,0.252,0.155,7.16411758662588e-05,"14","AGTRAP"
2.66127365008893e-09,0.260535728010717,0.711,0.567,8.14562638819221e-05,"14","ATP5F1B"
7.27865213086676e-09,0.284346551392985,0.286,0.182,0.00022278498442157,"14","ADI1"
1.82279472846136e-08,0.37088394479213,0.599,0.443,0.000557921010487453,"14","MAP1LC3B"
2.06128618194976e-08,0.415880020974481,0.146,0.258,0.000630918474571182,"14","GZMB"
7.35500130901089e-08,1.07460411098703,0.327,0.225,0.00225121880066205,"14","ISG15"
1.53078820154423e-07,0.327575846303605,0.756,0.6,0.00468543652728658,"14","HNRNPU"
